id,lineage
"""MT821587""","""B.1.1.26"""
"""MT834168""","""B.1.1.26"""
"""MW773922""","""B.1.1.26"""
"""MT821693""","""B.1.1.26"""
"""MT834162""","""B.1.1.26"""
"""MT834141""","""B.1.1.26"""
"""MT834346""","""B.1.1.26"""
"""MT831323""","""B.1.1.26"""
"""MT628040""","""B.1.1.26"""
"""MT642215""","""B.1.1.26"""
"""MT642221""","""B.1.1.26"""
"""MT642145""","""B.1.1.26"""
"""MT642204""","""B.1.1.26"""
"""MT642260""","""B.1.1.26"""
"""MT642198""","""B.1.1.26"""
"""MT831859""","""B.1.1.26"""
"""MT821658""","""B.1.1.26"""
"""MT831382""","""B.1.1.26"""
"""MT831462""","""B.1.1.26"""
"""MT821569""","""B.1.1.26"""
"""MT831844""","""B.1.1.26"""
"""MT821648""","""B.1.1.26"""
"""MT628047""","""B.1.1.26"""
"""MT831177""","""B.1.1.26"""
"""MT821624""","""B.1.1.26"""
"""MT641527""","""B.1.1.26"""
"""MT834244""","""B.1.1.26"""
"""MT831805""","""B.1.1.26"""
"""MT821708""","""B.1.1.26"""
"""MW773904""","""B.1.1.26"""
"""MT834165""","""B.1.1.26"""
"""MT831774""","""B.1.1.26"""
"""MT831599""","""B.1.1.26"""
"""MT642286""","""B.1.1.26"""
"""MT831458""","""B.1.1.26"""
"""MW773901""","""B.1.1.26"""
"""MW474190""","""B.1.1.26"""
"""MT642374""","""B.1.1.26"""
"""MT831870""","""B.1.1.26"""
"""MT642202""","""B.1.1.26"""
"""MT642266""","""B.1.1.26"""
"""MT831303""","""B.1.1.26"""
"""MT831279""","""B.1.1.26"""
"""MT831334""","""B.1.1.26"""
"""MT831447""","""B.1.1.26"""
"""MZ494366""","""B.1.1.26"""
"""MT831354""","""B.1.1.26"""
"""MT831868""","""B.1.1.26"""
"""OX025400""","""BA.2.50"""
"""OW368106""","""BA.2.50"""
"""OW481342""","""BA.2.50"""
"""OW410279""","""BA.2.50"""
"""OW394392""","""BA.2.50"""
"""OW819612""","""BA.2.50"""
"""OW821392""","""BA.2.50"""
"""OW209354""","""BA.2.50"""
"""OW054579""","""BA.2.50"""
"""OW819772""","""BA.2.50"""
"""OW642775""","""BA.2.50"""
"""OW206527""","""BA.2.50"""
"""OX027295""","""BA.2.50"""
"""OX023753""","""BA.2.50"""
"""OW169365""","""BA.2.50"""
"""ON781526""","""BA.2.50"""
"""OW244053""","""BA.2.50"""
"""OW818799""","""BA.2.50"""
"""ON828764""","""BA.2.50"""
"""OW855964""","""BA.2.50"""
"""OW280674""","""BA.2.50"""
"""OW855837""","""BA.2.50"""
"""OX207239""","""BA.2.50"""
"""OW661199""","""BA.2.50"""
"""OW482964""","""BA.2.50"""
"""OW364244""","""BA.2.50"""
"""OW266172""","""BA.2.50"""
"""OW688626""","""BA.2.50"""
"""OW824523""","""BA.2.50"""
"""OW853660""","""BA.2.50"""
"""OW687264""","""BA.2.50"""
"""OW823383""","""BA.2.50"""
"""OW973138""","""BA.2.50"""
"""OW820369""","""BA.2.50"""
"""OW495069""","""BA.2.50"""
"""OW559377""","""BA.2.50"""
"""OW514716""","""BA.2.50"""
"""OX038048""","""BA.2.50"""
"""ON952365""","""BA.2.50"""
"""OW450896""","""BA.2.50"""
"""OX203743""","""BA.2.50"""
"""OW143937""","""BA.2.50"""
"""ON806403""","""BA.2.50"""
"""OW631686""","""BA.2.50"""
"""OW854892""","""BA.2.50"""
"""OW854722""","""BA.2.50"""
"""OX089044""","""BA.2.50"""
"""OW626576""","""BA.2.50"""
"""OX110282""","""BA.2.50"""
"""OW367811""","""BA.2.50"""
"""MZ566119""","""P.1.12"""
"""MW913085""","""P.1.12"""
"""MZ368526""","""P.1.12"""
"""MZ709828""","""P.1.12"""
"""MZ927476""","""P.1.12"""
"""MZ796384""","""P.1.12"""
"""MZ378515""","""P.1.12"""
"""MZ493984""","""P.1.12"""
"""MZ164453""","""P.1.12"""
"""MZ433491""","""P.1.12"""
"""MZ154952""","""P.1.12"""
"""MZ372941""","""P.1.12"""
"""OK594561""","""P.1.12"""
"""OM898210""","""P.1.12"""
"""OK021445""","""P.1.12"""
"""MZ271299""","""P.1.12"""
"""OK594568""","""P.1.12"""
"""OK003225""","""P.1.12"""
"""OK108469""","""P.1.12"""
"""OK089296""","""P.1.12"""
"""MZ968113""","""P.1.12"""
"""OK021312""","""P.1.12"""
"""MW992625""","""P.1.12"""
"""OK594581""","""P.1.12"""
"""MZ433494""","""P.1.12"""
"""OK023155""","""P.1.12"""
"""MZ101069""","""P.1.12"""
"""MZ711816""","""P.1.12"""
"""OK594574""","""P.1.12"""
"""OK174008""","""P.1.12"""
"""MZ915614""","""P.1.12"""
"""OK594567""","""P.1.12"""
"""MZ155850""","""P.1.12"""
"""MZ384293""","""P.1.12"""
"""OK594579""","""P.1.12"""
"""MZ450382""","""P.1.12"""
"""OM898320""","""P.1.12"""
"""ON577399""","""P.1.12"""
"""ON574991""","""P.1.12"""
"""OK594573""","""P.1.12"""
"""MZ155858""","""P.1.12"""
"""MZ033456""","""P.1.12"""
"""OK594575""","""P.1.12"""
"""MZ077848""","""P.1.12"""
"""OK064164""","""P.1.12"""
"""MZ570785""","""P.1.12"""
"""OK021330""","""P.1.12"""
"""MZ565917""","""P.1.12"""
"""MZ078116""","""P.1.12"""
"""OK007358""","""P.1.12"""
"""OW956677""","""BA.1.21"""
"""OV462020""","""BA.1.21"""
"""OW715015""","""BA.1.21"""
"""OW723831""","""BA.1.21"""
"""OW465013""","""BA.1.21"""
"""OX011709""","""BA.1.21"""
"""ON224928""","""BA.1.21"""
"""OW316095""","""BA.1.21"""
"""OV668415""","""BA.1.21"""
"""OV634588""","""BA.1.21"""
"""OW782099""","""BA.1.21"""
"""OX077370""","""BA.1.21"""
"""OW461853""","""BA.1.21"""
"""OW317574""","""BA.1.21"""
"""OV116256""","""BA.1.21"""
"""OW313591""","""BA.1.21"""
"""OW776821""","""BA.1.21"""
"""OW042896""","""BA.1.21"""
"""OW867892""","""BA.1.21"""
"""OV668424""","""BA.1.21"""
"""ON430126""","""BA.1.21"""
"""OW550433""","""BA.1.21"""
"""OW467910""","""BA.1.21"""
"""OW576394""","""BA.1.21"""
"""OW790426""","""BA.1.21"""
"""OW801833""","""BA.1.21"""
"""OW955437""","""BA.1.21"""
"""OW584020""","""BA.1.21"""
"""OW786265""","""BA.1.21"""
"""OX135450""","""BA.1.21"""
"""OW993446""","""BA.1.21"""
"""OV652349""","""BA.1.21"""
"""OV819486""","""BA.1.21"""
"""OV295677""","""BA.1.21"""
"""OW642313""","""BA.1.21"""
"""OW790587""","""BA.1.21"""
"""OV514511""","""BA.1.21"""
"""OV460992""","""BA.1.21"""
"""OW763998""","""BA.1.21"""
"""ON110971""","""BA.1.21"""
"""OW779091""","""BA.1.21"""
"""OV634600""","""BA.1.21"""
"""OX014623""","""BA.1.21"""
"""OW304049""","""BA.1.21"""
"""OW708539""","""BA.1.21"""
"""OV993715""","""BA.1.21"""
"""OX208118""","""BA.1.21"""
"""OW859236""","""BA.1.21"""
"""OM325641""","""BA.1.21"""
"""OV668430""","""BA.1.21"""
"""ON356386""","""AY.113"""
"""OK152156""","""AY.113"""
"""OK150321""","""AY.113"""
"""OL310887""","""AY.113"""
"""OK151628""","""AY.113"""
"""OK101509""","""AY.113"""
"""OL382357""","""AY.113"""
"""OK510200""","""AY.113"""
"""OK602823""","""AY.113"""
"""OL317978""","""AY.113"""
"""OK544974""","""AY.113"""
"""OM642460""","""AY.113"""
"""OK544962""","""AY.113"""
"""OK098952""","""AY.113"""
"""OK229652""","""AY.113"""
"""OM095951""","""AY.113"""
"""OL842818""","""AY.113"""
"""OK601114""","""AY.113"""
"""OM045137""","""AY.113"""
"""OL664834""","""AY.113"""
"""OM269979""","""AY.113"""
"""OK590634""","""AY.113"""
"""OK505264""","""AY.113"""
"""OM170320""","""AY.113"""
"""OL433668""","""AY.113"""
"""OL883545""","""AY.113"""
"""OK150977""","""AY.113"""
"""ON487783""","""AY.113"""
"""OL939034""","""AY.113"""
"""OL572290""","""AY.113"""
"""OL933015""","""AY.113"""
"""OM036537""","""AY.113"""
"""OK172143""","""AY.113"""
"""OL512683""","""AY.113"""
"""OL700322""","""AY.113"""
"""OL933996""","""AY.113"""
"""OK615618""","""AY.113"""
"""OL476302""","""AY.113"""
"""OK367956""","""AY.113"""
"""OL389071""","""AY.113"""
"""ON132012""","""AY.113"""
"""OM053766""","""AY.113"""
"""OL571990""","""AY.113"""
"""MZ954476""","""AY.113"""
"""OL846893""","""AY.113"""
"""OK489245""","""AY.113"""
"""OL367988""","""AY.113"""
"""OL346597""","""AY.113"""
"""ON421910""","""AY.113"""
"""OL951037""","""AY.113"""
"""OW679832""","""AY.34"""
"""OU810243""","""AY.34"""
"""OW302631""","""AY.34"""
"""ON437816""","""AY.34"""
"""OV221537""","""AY.34"""
"""OV075900""","""AY.34"""
"""ON433596""","""AY.34"""
"""OV019905""","""AY.34"""
"""OU754615""","""AY.34"""
"""OW305583""","""AY.34"""
"""OV228518""","""AY.34"""
"""OV242344""","""AY.34"""
"""OV406789""","""AY.34"""
"""MZ939534""","""AY.34"""
"""OW736746""","""AY.34"""
"""OV691594""","""AY.34"""
"""OV267526""","""AY.34"""
"""OV228954""","""AY.34"""
"""OU881081""","""AY.34"""
"""OL442177""","""AY.34"""
"""OV162385""","""AY.34"""
"""OV586102""","""AY.34"""
"""OV414824""","""AY.34"""
"""OW106559""","""AY.34"""
"""OV303663""","""AY.34"""
"""OV580514""","""AY.34"""
"""OV216909""","""AY.34"""
"""OV106805""","""AY.34"""
"""OV182219""","""AY.34"""
"""OU959931""","""AY.34"""
"""ON281074""","""AY.34"""
"""OV185958""","""AY.34"""
"""OU749356""","""AY.34"""
"""OV537315""","""AY.34"""
"""OV358978""","""AY.34"""
"""OV517141""","""AY.34"""
"""OU692005""","""AY.34"""
"""OW677365""","""AY.34"""
"""OU625757""","""AY.34"""
"""OV419103""","""AY.34"""
"""OV441599""","""AY.34"""
"""OV167112""","""AY.34"""
"""OM158620""","""AY.34"""
"""OV445213""","""AY.34"""
"""OV470305""","""AY.34"""
"""OW303500""","""AY.34"""
"""OV228329""","""AY.34"""
"""OV168675""","""AY.34"""
"""OV002404""","""AY.34"""
"""ON291971""","""AY.34"""
"""MW338796""","""B.1.591"""
"""MW338786""","""B.1.591"""
"""MW338792""","""B.1.591"""
"""MW566565""","""B.1.591"""
"""OK598916""","""B.1.591"""
"""OL706952""","""B.1.591"""
"""MW338798""","""B.1.591"""
"""MW685501""","""B.1.591"""
"""OL826598""","""B.1.591"""
"""MZ766176""","""B.1.591"""
"""ON359302""","""B.1.591"""
"""OK466426""","""B.1.591"""
"""OK598601""","""B.1.591"""
"""ON134528""","""B.1.591"""
"""MW491164""","""B.1.591"""
"""MZ911571""","""B.1.591"""
"""MZ499798""","""B.1.591"""
"""ON891321""","""B.1.591"""
"""OK399190""","""B.1.591"""
"""OK401598""","""B.1.591"""
"""MW685602""","""B.1.591"""
"""MZ911729""","""B.1.591"""
"""OK399058""","""B.1.591"""
"""MW338795""","""B.1.591"""
"""ON879534""","""B.1.591"""
"""MW928162""","""B.1.591"""
"""OK425272""","""B.1.591"""
"""MW928161""","""B.1.591"""
"""OL826025""","""B.1.591"""
"""MZ908458""","""B.1.591"""
"""MW338797""","""B.1.591"""
"""MW338791""","""B.1.591"""
"""MZ907774""","""B.1.591"""
"""MW705075""","""B.1.591"""
"""MW338794""","""B.1.591"""
"""MW521724""","""B.1.591"""
"""MW528761""","""B.1.591"""
"""OK598431""","""B.1.591"""
"""OL408420""","""B.1.591"""
"""OK245594""","""B.1.591"""
"""MW916439""","""B.1.591"""
"""MW685494""","""B.1.591"""
"""MW685485""","""B.1.591"""
"""OK399279""","""B.1.591"""
"""OL826600""","""B.1.591"""
"""MW916450""","""B.1.591"""
"""OL849731""","""B.1.591"""
"""MW338785""","""B.1.591"""
"""MW864019""","""B.1.591"""
"""MW338793""","""B.1.591"""
"""MW739943""","""A.27"""
"""MZ260610""","""A.27"""
"""OU089548""","""A.27"""
"""OU214660""","""A.27"""
"""OU078885""","""A.27"""
"""MW874281""","""A.27"""
"""OU215873""","""A.27"""
"""ON442251""","""A.27"""
"""OX000402""","""A.27"""
"""OX007779""","""A.27"""
"""OU256882""","""A.27"""
"""OL601564""","""A.27"""
"""OE998475""","""A.27"""
"""OL601801""","""A.27"""
"""OE998487""","""A.27"""
"""MW796602""","""A.27"""
"""OU204650""","""A.27"""
"""OU057395""","""A.27"""
"""OU269329""","""A.27"""
"""OD983071""","""A.27"""
"""OE998452""","""A.27"""
"""MW739940""","""A.27"""
"""OU164701""","""A.27"""
"""OK425669""","""A.27"""
"""OU204675""","""A.27"""
"""OU263838""","""A.27"""
"""OU263840""","""A.27"""
"""OU268961""","""A.27"""
"""OU575596""","""A.27"""
"""OU268913""","""A.27"""
"""OU368608""","""A.27"""
"""OE998480""","""A.27"""
"""OU394407""","""A.27"""
"""OU040129""","""A.27"""
"""OU104718""","""A.27"""
"""OU179404""","""A.27"""
"""OU186661""","""A.27"""
"""OU253377""","""A.27"""
"""OU102541""","""A.27"""
"""ON619779""","""A.27"""
"""OU368635""","""A.27"""
"""OD986495""","""A.27"""
"""OK399439""","""A.27"""
"""MW739935""","""A.27"""
"""OU268993""","""A.27"""
"""MW739931""","""A.27"""
"""OX007776""","""A.27"""
"""OU269379""","""A.27"""
"""OU366852""","""A.27"""
"""OU075736""","""A.27"""
"""OA965755""","""B.1.1.1"""
"""OA968268""","""B.1.1.1"""
"""OA965743""","""B.1.1.1"""
"""OA970949""","""B.1.1.1"""
"""OA964754""","""B.1.1.1"""
"""OA978418""","""B.1.1.1"""
"""OA974818""","""B.1.1.1"""
"""OA978165""","""B.1.1.1"""
"""OA976446""","""B.1.1.1"""
"""LR883621""","""B.1.1.1"""
"""OB996688""","""B.1.1.1"""
"""OA973440""","""B.1.1.1"""
"""FR993631""","""B.1.1.1"""
"""OA979323""","""B.1.1.1"""
"""OA973565""","""B.1.1.1"""
"""OA973929""","""B.1.1.1"""
"""MW994372""","""B.1.1.1"""
"""MW752914""","""B.1.1.1"""
"""OB985531""","""B.1.1.1"""
"""OU182030""","""B.1.1.1"""
"""OA984092""","""B.1.1.1"""
"""OA966679""","""B.1.1.1"""
"""FR998083""","""B.1.1.1"""
"""MW467504""","""B.1.1.1"""
"""OD914508""","""B.1.1.1"""
"""OA998883""","""B.1.1.1"""
"""OD986551""","""B.1.1.1"""
"""OA969819""","""B.1.1.1"""
"""OD903316""","""B.1.1.1"""
"""OU575969""","""B.1.1.1"""
"""OK001923""","""B.1.1.1"""
"""FR995740""","""B.1.1.1"""
"""OA976913""","""B.1.1.1"""
"""MW422127""","""B.1.1.1"""
"""OB996601""","""B.1.1.1"""
"""OA969277""","""B.1.1.1"""
"""OA983211""","""B.1.1.1"""
"""OU795823""","""B.1.1.1"""
"""FR995202""","""B.1.1.1"""
"""MT883499""","""B.1.1.1"""
"""OA965732""","""B.1.1.1"""
"""OA974047""","""B.1.1.1"""
"""FR999115""","""B.1.1.1"""
"""OA983523""","""B.1.1.1"""
"""OA972793""","""B.1.1.1"""
"""MW422070""","""B.1.1.1"""
"""OA970075""","""B.1.1.1"""
"""OU180756""","""B.1.1.1"""
"""OA979087""","""B.1.1.1"""
"""OC997911""","""B.1.1.1"""
"""ON928792""","""BA.2.73"""
"""ON588044""","""BA.2.73"""
"""ON080256""","""BA.2.73"""
"""OW974829""","""BA.2.73"""
"""ON535972""","""BA.2.73"""
"""ON505515""","""BA.2.73"""
"""ON497653""","""BA.2.73"""
"""ON981518""","""BA.2.73"""
"""OP059864""","""BA.2.73"""
"""ON348005""","""BA.2.73"""
"""ON980264""","""BA.2.73"""
"""ON928688""","""BA.2.73"""
"""ON309956""","""BA.2.73"""
"""ON914120""","""BA.2.73"""
"""ON252887""","""BA.2.73"""
"""ON729886""","""BA.2.73"""
"""ON667345""","""BA.2.73"""
"""ON915361""","""BA.2.73"""
"""ON602575""","""BA.2.73"""
"""ON481778""","""BA.2.73"""
"""ON464363""","""BA.2.73"""
"""ON458293""","""BA.2.73"""
"""ON080409""","""BA.2.73"""
"""ON695213""","""BA.2.73"""
"""ON453290""","""BA.2.73"""
"""ON693478""","""BA.2.73"""
"""ON468195""","""BA.2.73"""
"""ON519949""","""BA.2.73"""
"""OW855064""","""BA.2.73"""
"""ON309432""","""BA.2.73"""
"""ON928768""","""BA.2.73"""
"""ON525068""","""BA.2.73"""
"""ON979989""","""BA.2.73"""
"""ON628956""","""BA.2.73"""
"""ON673780""","""BA.2.73"""
"""OW504486""","""BA.2.73"""
"""ON253615""","""BA.2.73"""
"""ON534795""","""BA.2.73"""
"""ON702159""","""BA.2.73"""
"""OP128350""","""BA.2.73"""
"""ON928819""","""BA.2.73"""
"""ON647972""","""BA.2.73"""
"""ON252792""","""BA.2.73"""
"""ON609181""","""BA.2.73"""
"""ON347397""","""BA.2.73"""
"""ON835379""","""BA.2.73"""
"""ON633365""","""BA.2.73"""
"""ON530290""","""BA.2.73"""
"""OP052890""","""BA.2.73"""
"""ON729012""","""BA.2.73"""
"""OX219090""","""BA.5.1.3"""
"""OX227299""","""BA.5.1.3"""
"""OX254645""","""BA.5.1.3"""
"""OX218407""","""BA.5.1.3"""
"""ON868242""","""BA.5.1.3"""
"""OX221421""","""BA.5.1.3"""
"""OP167616""","""BA.5.1.3"""
"""OX103708""","""BA.5.1.3"""
"""OX262388""","""BA.5.1.3"""
"""ON897206""","""BA.5.1.3"""
"""ON868279""","""BA.5.1.3"""
"""OX215160""","""BA.5.1.3"""
"""OP026375""","""BA.5.1.3"""
"""OP129023""","""BA.5.1.3"""
"""OP130960""","""BA.5.1.3"""
"""OP167691""","""BA.5.1.3"""
"""OP115828""","""BA.5.1.3"""
"""OP096068""","""BA.5.1.3"""
"""OP102445""","""BA.5.1.3"""
"""OP062662""","""BA.5.1.3"""
"""OX158387""","""BA.5.1.3"""
"""OX189617""","""BA.5.1.3"""
"""ON939331""","""BA.5.1.3"""
"""OP115265""","""BA.5.1.3"""
"""OX246633""","""BA.5.1.3"""
"""OX267736""","""BA.5.1.3"""
"""OX241599""","""BA.5.1.3"""
"""ON907131""","""BA.5.1.3"""
"""OP062053""","""BA.5.1.3"""
"""OP010383""","""BA.5.1.3"""
"""ON996936""","""BA.5.1.3"""
"""OX225975""","""BA.5.1.3"""
"""OP088793""","""BA.5.1.3"""
"""OX259518""","""BA.5.1.3"""
"""OP126634""","""BA.5.1.3"""
"""OP064115""","""BA.5.1.3"""
"""OP109293""","""BA.5.1.3"""
"""OP064059""","""BA.5.1.3"""
"""OP041003""","""BA.5.1.3"""
"""OP137372""","""BA.5.1.3"""
"""OX228732""","""BA.5.1.3"""
"""ON897362""","""BA.5.1.3"""
"""OP010653""","""BA.5.1.3"""
"""OP114178""","""BA.5.1.3"""
"""OX161680""","""BA.5.1.3"""
"""OP202046""","""BA.5.1.3"""
"""OP055539""","""BA.5.1.3"""
"""OP157760""","""BA.5.1.3"""
"""OX202194""","""BA.5.1.3"""
"""OX242224""","""BA.5.1.3"""
"""MW566880""","""B.1.1.244"""
"""MW269926""","""B.1.1.244"""
"""MZ313095""","""B.1.1.244"""
"""MZ907509""","""B.1.1.244"""
"""MT834664""","""B.1.1.244"""
"""MT966081""","""B.1.1.244"""
"""OM840593""","""B.1.1.244"""
"""OM840667""","""B.1.1.244"""
"""OM840634""","""B.1.1.244"""
"""OM840635""","""B.1.1.244"""
"""OM840613""","""B.1.1.244"""
"""OM840655""","""B.1.1.244"""
"""OM840644""","""B.1.1.244"""
"""OM840616""","""B.1.1.244"""
"""OM840617""","""B.1.1.244"""
"""MW134551""","""B.1.1.244"""
"""OM840582""","""B.1.1.244"""
"""OM840631""","""B.1.1.244"""
"""OM840648""","""B.1.1.244"""
"""OM840659""","""B.1.1.244"""
"""MW565496""","""B.1.1.244"""
"""MW056171""","""B.1.1.244"""
"""OM840608""","""B.1.1.244"""
"""OM840595""","""B.1.1.244"""
"""MZ908487""","""B.1.1.244"""
"""MZ144487""","""B.1.1.244"""
"""OM840632""","""B.1.1.244"""
"""OM840658""","""B.1.1.244"""
"""OM840624""","""B.1.1.244"""
"""OM840660""","""B.1.1.244"""
"""OM840672""","""B.1.1.244"""
"""OM840663""","""B.1.1.244"""
"""MT966170""","""B.1.1.244"""
"""MZ918880""","""B.1.1.244"""
"""OM840623""","""B.1.1.244"""
"""MT966144""","""B.1.1.244"""
"""OM840629""","""B.1.1.244"""
"""OM840588""","""B.1.1.244"""
"""OM840636""","""B.1.1.244"""
"""MW566890""","""B.1.1.244"""
"""OM840601""","""B.1.1.244"""
"""OM840589""","""B.1.1.244"""
"""OM840585""","""B.1.1.244"""
"""OM840615""","""B.1.1.244"""
"""OM840647""","""B.1.1.244"""
"""OM840596""","""B.1.1.244"""
"""OM840591""","""B.1.1.244"""
"""MW907499""","""B.1.1.244"""
"""OM840664""","""B.1.1.244"""
"""OM840609""","""B.1.1.244"""
"""OV347904""","""AY.125"""
"""OU451139""","""AY.125"""
"""OU576359""","""AY.125"""
"""OU572275""","""AY.125"""
"""OV221215""","""AY.125"""
"""OV327958""","""AY.125"""
"""OU744711""","""AY.125"""
"""OL883347""","""AY.125"""
"""OL727638""","""AY.125"""
"""OU926160""","""AY.125"""
"""OV397455""","""AY.125"""
"""OV366816""","""AY.125"""
"""ON284045""","""AY.125"""
"""OW706060""","""AY.125"""
"""OW339278""","""AY.125"""
"""OU579437""","""AY.125"""
"""OU965725""","""AY.125"""
"""OL845631""","""AY.125"""
"""OU964825""","""AY.125"""
"""OL398729""","""AY.125"""
"""ON438929""","""AY.125"""
"""OU595827""","""AY.125"""
"""OU960053""","""AY.125"""
"""OV341321""","""AY.125"""
"""OU935755""","""AY.125"""
"""OU934609""","""AY.125"""
"""ON283732""","""AY.125"""
"""ON443168""","""AY.125"""
"""OV516792""","""AY.125"""
"""OU846229""","""AY.125"""
"""OV400765""","""AY.125"""
"""OV219575""","""AY.125"""
"""OL708679""","""AY.125"""
"""OW423970""","""AY.125"""
"""OU659506""","""AY.125"""
"""OK343489""","""AY.125"""
"""OU938304""","""AY.125"""
"""OX117275""","""AY.125"""
"""OU967686""","""AY.125"""
"""OU979170""","""AY.125"""
"""OV356737""","""AY.125"""
"""OU572091""","""AY.125"""
"""OV450980""","""AY.125"""
"""OV208578""","""AY.125"""
"""OV307824""","""AY.125"""
"""OV205634""","""AY.125"""
"""OV298516""","""AY.125"""
"""OV651073""","""AY.125"""
"""OU984031""","""AY.125"""
"""ON431486""","""AY.125"""
"""OA979929""","""B.1.1.294"""
"""OD919755""","""B.1.1.294"""
"""OB988710""","""B.1.1.294"""
"""OA991531""","""B.1.1.294"""
"""OB989111""","""B.1.1.294"""
"""OC996620""","""B.1.1.294"""
"""OD920942""","""B.1.1.294"""
"""OW499482""","""B.1.1.294"""
"""OB991942""","""B.1.1.294"""
"""OD928230""","""B.1.1.294"""
"""OD920665""","""B.1.1.294"""
"""OA979305""","""B.1.1.294"""
"""OU075372""","""B.1.1.294"""
"""OD914937""","""B.1.1.294"""
"""OD911454""","""B.1.1.294"""
"""OU033097""","""B.1.1.294"""
"""OU047813""","""B.1.1.294"""
"""OD935241""","""B.1.1.294"""
"""OD902072""","""B.1.1.294"""
"""OU172594""","""B.1.1.294"""
"""OA972590""","""B.1.1.294"""
"""OB988780""","""B.1.1.294"""
"""OU086939""","""B.1.1.294"""
"""OA973462""","""B.1.1.294"""
"""OA979304""","""B.1.1.294"""
"""OA996703""","""B.1.1.294"""
"""OU075321""","""B.1.1.294"""
"""OB993327""","""B.1.1.294"""
"""OU086227""","""B.1.1.294"""
"""OB991734""","""B.1.1.294"""
"""OU081843""","""B.1.1.294"""
"""OU026795""","""B.1.1.294"""
"""OU075183""","""B.1.1.294"""
"""OU095177""","""B.1.1.294"""
"""OU075134""","""B.1.1.294"""
"""OU097170""","""B.1.1.294"""
"""OU095510""","""B.1.1.294"""
"""OU071754""","""B.1.1.294"""
"""OU075284""","""B.1.1.294"""
"""OD904314""","""B.1.1.294"""
"""OD900247""","""B.1.1.294"""
"""OD905225""","""B.1.1.294"""
"""OA996429""","""B.1.1.294"""
"""OU093276""","""B.1.1.294"""
"""MW702590""","""B.1.1.294"""
"""OD904312""","""B.1.1.294"""
"""ON313822""","""B.1.1.294"""
"""OU082530""","""B.1.1.294"""
"""ON278165""","""B.1.1.294"""
"""ON365976""","""B.1.1.294"""
"""OA990413""","""B.1.177.15"""
"""OA997291""","""B.1.177.15"""
"""OB985226""","""B.1.177.15"""
"""OD905808""","""B.1.177.15"""
"""OB993451""","""B.1.177.15"""
"""OD900394""","""B.1.177.15"""
"""OD898699""","""B.1.177.15"""
"""OB992668""","""B.1.177.15"""
"""OB995234""","""B.1.177.15"""
"""OD935773""","""B.1.177.15"""
"""OB982976""","""B.1.177.15"""
"""OB984378""","""B.1.177.15"""
"""OB987725""","""B.1.177.15"""
"""OD901286""","""B.1.177.15"""
"""OD953946""","""B.1.177.15"""
"""OD900778""","""B.1.177.15"""
"""OB987541""","""B.1.177.15"""
"""OD927062""","""B.1.177.15"""
"""OD905958""","""B.1.177.15"""
"""OD926042""","""B.1.177.15"""
"""OA999755""","""B.1.177.15"""
"""OB984228""","""B.1.177.15"""
"""OD906715""","""B.1.177.15"""
"""OB995701""","""B.1.177.15"""
"""OD899295""","""B.1.177.15"""
"""OU396859""","""B.1.177.15"""
"""OB986259""","""B.1.177.15"""
"""OD906491""","""B.1.177.15"""
"""OB989627""","""B.1.177.15"""
"""OD919254""","""B.1.177.15"""
"""OA990238""","""B.1.177.15"""
"""OA998780""","""B.1.177.15"""
"""OA996425""","""B.1.177.15"""
"""OD908995""","""B.1.177.15"""
"""OD904963""","""B.1.177.15"""
"""OD976202""","""B.1.177.15"""
"""OD916013""","""B.1.177.15"""
"""OD919358""","""B.1.177.15"""
"""OB986157""","""B.1.177.15"""
"""OD945767""","""B.1.177.15"""
"""OD898905""","""B.1.177.15"""
"""OB982609""","""B.1.177.15"""
"""OD905558""","""B.1.177.15"""
"""OB985228""","""B.1.177.15"""
"""OD905809""","""B.1.177.15"""
"""OD905518""","""B.1.177.15"""
"""OD908820""","""B.1.177.15"""
"""OB992714""","""B.1.177.15"""
"""OC996783""","""B.1.177.15"""
"""OU023270""","""B.1.177.15"""
"""OA990758""","""B.1.177.7"""
"""OB993375""","""B.1.177.7"""
"""OD909933""","""B.1.177.7"""
"""OD910326""","""B.1.177.7"""
"""OU419336""","""B.1.177.7"""
"""OU795764""","""B.1.177.7"""
"""OD916334""","""B.1.177.7"""
"""OB993064""","""B.1.177.7"""
"""OB986676""","""B.1.177.7"""
"""OA993946""","""B.1.177.7"""
"""OD976204""","""B.1.177.7"""
"""OU040004""","""B.1.177.7"""
"""OB987123""","""B.1.177.7"""
"""OB990377""","""B.1.177.7"""
"""OD915453""","""B.1.177.7"""
"""OU392654""","""B.1.177.7"""
"""OD905762""","""B.1.177.7"""
"""OU395965""","""B.1.177.7"""
"""OA993924""","""B.1.177.7"""
"""OU422612""","""B.1.177.7"""
"""OB995511""","""B.1.177.7"""
"""OA973040""","""B.1.177.7"""
"""OD915565""","""B.1.177.7"""
"""OA971959""","""B.1.177.7"""
"""OA990359""","""B.1.177.7"""
"""OB990285""","""B.1.177.7"""
"""OD908330""","""B.1.177.7"""
"""OA973436""","""B.1.177.7"""
"""OD905914""","""B.1.177.7"""
"""OA995580""","""B.1.177.7"""
"""OD909216""","""B.1.177.7"""
"""OB994961""","""B.1.177.7"""
"""OU168143""","""B.1.177.7"""
"""OA997784""","""B.1.177.7"""
"""OD905548""","""B.1.177.7"""
"""OD936225""","""B.1.177.7"""
